cet_cest_timestamp,AT,BE,CH,CZ,FR,NL,PL,LU,DE,NO,SE,DK,IT
2017-01-01 00:00:00,6828.0,9401.0,7106.0,6204.0,72169.0,11340.0,13455.0,450.0,46313.0,14786.0,13638.0,3293.0,23943.0
2017-01-01 01:00:00,6602.0,8987.0,7184.0,6157.0,69699.0,10915.0,12880.0,442.0,44748.0,14638.0,13411.0,3127.0,22501.0
2017-01-01 02:00:00,6340.0,8615.0,7100.0,6065.0,66467.0,10568.0,12445.0,427.0,43345.0,14442.0,13252.0,3023.0,21097.0
2017-01-01 03:00:00,6313.0,8314.0,6878.0,5996.0,64286.0,10343.0,12189.0,419.0,42347.0,14392.0,13213.0,2917.0,20369.0
2017-01-01 04:00:00,6432.0,8182.0,6736.0,5975.0,63972.0,10317.0,12179.0,418.0,41405.0,14530.0,13293.0,2890.0,20402.0
2017-01-01 05:00:00,6435.0,8210.0,6366.0,5989.0,63816.0,10433.0,12290.0,368.0,39849.0,14826.0,13514.0,2868.0,21111.0
2017-01-01 06:00:00,6859.0,8062.0,6066.0,6001.0,64142.0,10731.0,12159.0,377.0,40171.0,14964.0,13822.0,2962.0,21302.0
2017-01-01 07:00:00,7182.0,8169.0,6490.0,6015.0,64358.0,11039.0,12191.0,382.0,40998.0,15253.0,14190.0,3049.0,21719.0
2017-01-01 08:00:00,7452.0,8405.0,6656.0,6496.0,66343.0,11386.0,12828.0,386.0,43352.0,15702.0,14505.0,3207.0,23474.0
2017-01-01 09:00:00,7673.0,8704.0,6644.0,6789.0,68083.0,12014.0,13499.0,405.0,45713.0,16202.0,15113.0,3429.0,25129.0
2017-01-01 10:00:00,7701.0,9007.0,6345.0,6853.0,69505.0,12531.0,13988.0,430.0,47933.0,16449.0,15579.0,3576.0,26414.0
2017-01-01 11:00:00,7493.0,9274.0,6724.0,6819.0,71717.0,12880.0,14302.0,446.0,48740.0,16570.0,15851.0,3633.0,26874.0
2017-01-01 12:00:00,7399.0,9318.0,6681.0,6873.0,69010.0,12994.0,14655.0,437.0,47898.0,16516.0,16072.0,3591.0,25240.0
2017-01-01 13:00:00,7365.0,9143.0,6397.0,6988.0,66431.0,13032.0,14597.0,427.0,47464.0,16688.0,16384.0,3568.0,23835.0
2017-01-01 14:00:00,7564.0,9112.0,6323.0,7184.0,65325.0,13060.0,14626.0,418.0,47932.0,17128.0,17134.0,3653.0,23985.0
2017-01-01 15:00:00,8221.0,9195.0,6674.0,7404.0,65737.0,13449.0,15959.0,434.0,50326.0,17480.0,17896.0,3986.0,25546.0
2017-01-01 16:00:00,8590.0,9722.0,7152.0,7536.0,70792.0,14295.0,16375.0,479.0,54676.0,17626.0,18144.0,4324.0,29493.0
2017-01-01 17:00:00,8628.0,9913.0,7217.0,7503.0,73789.0,14305.0,16510.0,491.0,55415.0,17643.0,18040.0,4237.0,30764.0
2017-01-01 18:00:00,8202.0,9863.0,7120.0,7445.0,73860.0,14061.0,16618.0,486.0,54244.0,17606.0,17803.0,4007.0,31341.0
2017-01-01 19:00:00,7807.0,9654.0,6900.0,7379.0,71997.0,13701.0,16385.0,473.0,52230.0,17443.0,17407.0,3753.0,31008.0
2017-01-01 20:00:00,7484.0,9426.0,6721.0,7095.0,69283.0,13134.0,15674.0,455.0,50965.0,17280.0,16908.0,3522.0,29809.0
2017-01-01 21:00:00,7516.0,9647.0,6689.0,6879.0,72515.0,12514.0,14838.0,511.0,50736.0,16883.0,16327.0,3294.0,27714.0
2017-01-01 22:00:00,7143.0,9695.0,7038.0,6596.0,71234.0,11770.0,13793.0,499.0,48068.0,16534.0,15794.0,3067.0,25296.0
2017-01-01 23:00:00,6845.0,9232.0,6867.0,6456.0,66704.0,11125.0,13029.0,469.0,45545.0,16091.0,15346.0,2922.0,22689.0
2017-01-02 00:00:00,6688.0,8839.0,7112.0,6538.0,65627.0,10712.0,12643.0,439.0,43824.0,15844.0,15213.0,2877.0,20921.0
2017-01-02 01:00:00,6580.0,8504.0,7135.0,6535.0,63510.0,10492.0,12520.0,428.0,43137.0,15959.0,15249.0,2805.0,19996.0
2017-01-02 02:00:00,6536.0,8267.0,7067.0,6438.0,61607.0,10405.0,12563.0,427.0,43094.0,16011.0,15374.0,2808.0,19666.0
2017-01-02 03:00:00,6858.0,8217.0,7001.0,6604.0,61921.0,10517.0,12832.0,435.0,44130.0,16260.0,15691.0,2901.0,20055.0
2017-01-02 04:00:00,7669.0,8447.0,7021.0,7178.0,64466.0,10985.0,13953.0,462.0,47075.0,16727.0,16520.0,3199.0,21633.0
2017-01-02 05:00:00,8539.0,9014.0,6544.0,8216.0,69032.0,12137.0,16657.0,462.0,52845.0,17885.0,18273.0,3791.0,25642.0
2017-01-02 06:00:00,9394.0,9335.0,6307.0,8775.0,73017.0,13743.0,18912.0,522.0,59074.0,19458.0,19986.0,4513.0,29971.0
2017-01-02 07:00:00,9828.0,9874.0,6586.0,9102.0,75086.0,15112.0,19907.0,587.0,62978.0,20151.0,20669.0,4865.0,34415.0
2017-01-02 08:00:00,10005.0,10287.0,6859.0,9476.0,76987.0,15742.0,20737.0,619.0,65297.0,20312.0,20903.0,4930.0,37431.0
2017-01-02 09:00:00,10053.0,10533.0,7012.0,9617.0,78283.0,15952.0,20970.0,623.0,67137.0,20591.0,21247.0,5014.0,38324.0
2017-01-02 10:00:00,10046.0,10696.0,6871.0,9677.0,79772.0,15911.0,21198.0,712.0,68655.0,20428.0,21182.0,4930.0,38317.0
2017-01-02 11:00:00,9816.0,10665.0,7095.0,9926.0,80389.0,15818.0,21454.0,762.0,69083.0,20287.0,21040.0,4775.0,37793.0
2017-01-02 12:00:00,9757.0,10456.0,6959.0,9832.0,78165.0,15885.0,21733.0,728.0,68009.0,20151.0,21026.0,4783.0,36919.0
2017-01-02 13:00:00,9718.0,10264.0,6807.0,9746.0,76100.0,15870.0,21441.0,721.0,66973.0,20308.0,21148.0,4740.0,36461.0
2017-01-02 14:00:00,9885.0,10356.0,6806.0,9746.0,74947.0,15933.0,21466.0,687.0,66516.0,20571.0,21876.0,4732.0,36940.0
2017-01-02 15:00:00,10409.0,10564.0,7131.0,9754.0,75759.0,16327.0,22210.0,743.0,67647.0,20928.0,22399.0,5061.0,38653.0
2017-01-02 16:00:00,10583.0,11376.0,7697.0,9789.0,80720.0,17347.0,22225.0,797.0,70698.0,20817.0,22604.0,5496.0,42214.0
2017-01-02 17:00:00,10247.0,11493.0,7793.0,9574.0,83561.0,16687.0,22078.0,781.0,70438.0,20459.0,22234.0,5298.0,42417.0
2017-01-02 18:00:00,9562.0,11119.0,7554.0,9453.0,80840.0,16125.0,21828.0,798.0,68676.0,20290.0,21862.0,4949.0,41871.0
2017-01-02 19:00:00,8934.0,10527.0,7242.0,9112.0,76499.0,15435.0,21348.0,740.0,64893.0,20002.0,21224.0,4633.0,39397.0
2017-01-02 20:00:00,8464.0,10090.0,7037.0,8660.0,73265.0,14592.0,20001.0,711.0,61849.0,19686.0,20538.0,4338.0,36500.0
2017-01-02 21:00:00,8348.0,10346.0,7100.0,8134.0,76223.0,13665.0,18435.0,761.0,60010.0,19093.0,19639.0,3948.0,32640.0
2017-01-02 22:00:00,7777.0,10378.0,6935.0,7751.0,75040.0,12824.0,17024.0,717.0,56111.0,18257.0,18701.0,3706.0,29006.0
2017-01-02 23:00:00,7424.0,9820.0,7264.0,7445.0,70905.0,12032.0,15984.0,698.0,52903.0,17609.0,18139.0,3426.0,26092.0
2017-01-03 00:00:00,7131.0,9352.0,7521.0,7507.0,70035.0,11470.0,15377.0,688.0,50794.0,17075.0,17776.0,3238.0,24064.0
2017-01-03 01:00:00,6972.0,9008.0,7436.0,7452.0,68087.0,11167.0,15184.0,645.0,49509.0,16892.0,17698.0,3170.0,23093.0
2017-01-03 02:00:00,7017.0,8771.0,7385.0,7397.0,66379.0,11035.0,15130.0,661.0,49603.0,16884.0,17705.0,3180.0,22691.0
2017-01-03 03:00:00,7223.0,8736.0,7225.0,7521.0,66614.0,11116.0,15433.0,654.0,50587.0,17000.0,17914.0,3339.0,22911.0
2017-01-03 04:00:00,7964.0,9103.0,7439.0,7977.0,70319.0,11521.0,16131.0,654.0,53087.0,17307.0,18779.0,3588.0,24445.0
2017-01-03 05:00:00,8776.0,10008.0,7331.0,9049.0,77734.0,12654.0,18674.0,647.0,58463.0,18675.0,20403.0,4211.0,28614.0
2017-01-03 06:00:00,9606.0,10652.0,7645.0,9564.0,82904.0,14335.0,20474.0,732.0,64240.0,20350.0,22139.0,4938.0,32967.0
2017-01-03 07:00:00,10024.0,11392.0,8158.0,9637.0,83611.0,15723.0,21385.0,805.0,67528.0,20942.0,22824.0,5292.0,37443.0
2017-01-03 08:00:00,10205.0,11601.0,8350.0,9792.0,84323.0,16328.0,21781.0,806.0,69089.0,20775.0,22761.0,5299.0,40607.0
2017-01-03 09:00:00,10355.0,11657.0,8329.0,9763.0,84070.0,16513.0,21907.0,801.0,70652.0,20642.0,22881.0,5373.0,41155.0
2017-01-03 10:00:00,10319.0,11805.0,8196.0,9746.0,84284.0,16626.0,22176.0,841.0,71731.0,20556.0,22740.0,5307.0,41386.0
2017-01-03 11:00:00,10052.0,11553.0,8196.0,9954.0,83589.0,16696.0,22225.0,820.0,71575.0,20197.0,22509.0,5256.0,40147.0
2017-01-03 12:00:00,9919.0,11522.0,8093.0,9901.0,81605.0,16684.0,22461.0,781.0,70887.0,20233.0,22458.0,5305.0,38735.0
2017-01-03 13:00:00,9860.0,11585.0,7964.0,9798.0,79224.0,16705.0,22079.0,757.0,69936.0,20267.0,22478.0,5308.0,38715.0
2017-01-03 14:00:00,9980.0,11775.0,7972.0,9838.0,78342.0,16663.0,22050.0,743.0,69682.0,20539.0,22827.0,5205.0,39091.0
2017-01-03 15:00:00,10567.0,11799.0,8179.0,9902.0,79187.0,17000.0,22858.0,788.0,70787.0,20691.0,22771.0,5404.0,40174.0
2017-01-03 16:00:00,10848.0,12462.0,8659.0,9976.0,84996.0,17688.0,22825.0,831.0,73456.0,20705.0,22597.0,5675.0,43681.0
2017-01-03 17:00:00,10565.0,12410.0,8726.0,9711.0,88273.0,16837.0,22505.0,814.0,72856.0,20337.0,22048.0,5474.0,43497.0
2017-01-03 18:00:00,9821.0,11934.0,8405.0,9575.0,85175.0,16252.0,22308.0,787.0,70970.0,20006.0,21390.0,5179.0,42808.0
2017-01-03 19:00:00,9243.0,11343.0,7967.0,9314.0,80385.0,15507.0,21498.0,776.0,67116.0,19783.0,20645.0,4844.0,40269.0
2017-01-03 20:00:00,8613.0,10798.0,7619.0,8801.0,76907.0,14649.0,20106.0,710.0,63844.0,19388.0,19855.0,4526.0,37210.0
2017-01-03 21:00:00,8532.0,10983.0,7519.0,8259.0,79390.0,13690.0,18550.0,751.0,61512.0,18627.0,18882.0,4150.0,33341.0
2017-01-03 22:00:00,7944.0,10872.0,7324.0,7818.0,78360.0,12828.0,17267.0,709.0,57600.0,17893.0,18023.0,3845.0,29819.0
2017-01-03 23:00:00,7643.0,10274.0,7222.0,7542.0,74062.0,12043.0,16200.0,695.0,54486.0,17318.0,17357.0,3687.0,26392.0
2017-01-04 00:00:00,7373.0,9833.0,7174.0,7606.0,73890.0,11527.0,15582.0,655.0,52397.0,16838.0,17021.0,3478.0,24312.0
2017-01-04 01:00:00,7207.0,9391.0,7289.0,7533.0,71683.0,11196.0,15245.0,662.0,51175.0,16551.0,16880.0,3517.0,23313.0
2017-01-04 02:00:00,7110.0,9174.0,7364.0,7442.0,69575.0,11058.0,15337.0,638.0,51335.0,16639.0,16958.0,3528.0,22939.0
2017-01-04 03:00:00,7430.0,9095.0,7212.0,7536.0,69675.0,11094.0,15712.0,579.0,52291.0,16766.0,17211.0,3484.0,23275.0
2017-01-04 04:00:00,8157.0,9475.0,7137.0,8007.0,73305.0,11508.0,16358.0,626.0,54732.0,17480.0,18049.0,3683.0,24670.0
2017-01-04 05:00:00,8950.0,10274.0,7285.0,9117.0,80212.0,12649.0,18636.0,612.0,60412.0,18980.0,19635.0,4295.0,28892.0
2017-01-04 06:00:00,9831.0,10865.0,7858.0,9629.0,85291.0,14283.0,20600.0,692.0,66186.0,20653.0,21110.0,5015.0,33718.0
2017-01-04 07:00:00,10201.0,11605.0,8349.0,9647.0,85946.0,15740.0,21325.0,745.0,69251.0,21111.0,21870.0,5292.0,38264.0
2017-01-04 08:00:00,10415.0,11872.0,8550.0,9850.0,86270.0,16376.0,21738.0,737.0,70415.0,20930.0,22021.0,5255.0,41111.0
2017-01-04 09:00:00,10546.0,12031.0,8568.0,9856.0,86134.0,16558.0,21753.0,754.0,71783.0,20942.0,22401.0,5229.0,41455.0
2017-01-04 10:00:00,10487.0,12187.0,8492.0,9816.0,86321.0,16527.0,21925.0,751.0,73047.0,21017.0,22743.0,5183.0,41221.0
2017-01-04 11:00:00,10284.0,11999.0,8552.0,9935.0,85692.0,16425.0,22109.0,752.0,72956.0,20991.0,22832.0,5083.0,39534.0
2017-01-04 12:00:00,10252.0,11820.0,8516.0,9892.0,83603.0,16381.0,22244.0,629.0,72092.0,21110.0,22888.0,5135.0,38473.0
2017-01-04 13:00:00,10183.0,11639.0,8380.0,9780.0,80945.0,16366.0,21912.0,638.0,71058.0,21230.0,23142.0,5069.0,38383.0
2017-01-04 14:00:00,10225.0,11601.0,8323.0,9782.0,79728.0,16400.0,21824.0,588.0,70397.0,21339.0,23661.0,4978.0,38704.0
2017-01-04 15:00:00,10673.0,11621.0,8447.0,9844.0,79852.0,16717.0,22862.0,634.0,71039.0,21683.0,23983.0,5259.0,40031.0
2017-01-04 16:00:00,10677.0,12249.0,8757.0,9946.0,84728.0,17659.0,22900.0,709.0,73552.0,21814.0,24097.0,5670.0,43277.0
2017-01-04 17:00:00,10322.0,12398.0,8773.0,9670.0,87584.0,16947.0,22573.0,742.0,72842.0,21503.0,23743.0,5449.0,43596.0
2017-01-04 18:00:00,9613.0,11939.0,8427.0,9539.0,84146.0,16367.0,22413.0,705.0,70893.0,21395.0,23319.0,5116.0,42912.0
2017-01-04 19:00:00,9083.0,11285.0,7917.0,9299.0,79385.0,15607.0,21828.0,689.0,66964.0,21138.0,22817.0,4780.0,40650.0
2017-01-04 20:00:00,8523.0,10856.0,7534.0,8819.0,75943.0,14712.0,20370.0,647.0,63986.0,20694.0,22104.0,4451.0,37844.0
2017-01-04 21:00:00,8420.0,11106.0,7378.0,8262.0,78254.0,13740.0,18812.0,680.0,61782.0,20203.0,21382.0,4073.0,33865.0
2017-01-04 22:00:00,7964.0,11024.0,7139.0,7840.0,77369.0,12938.0,17603.0,648.0,57857.0,19357.0,20599.0,3783.0,30179.0
2017-01-04 23:00:00,7488.0,10502.0,7394.0,7562.0,72971.0,12183.0,16488.0,629.0,54641.0,18756.0,20029.0,3664.0,26214.0
2017-01-05 00:00:00,7239.0,10039.0,7630.0,7626.0,72577.0,11646.0,15891.0,604.0,52596.0,18500.0,19893.0,3489.0,24330.0
2017-01-05 01:00:00,7200.0,9597.0,7558.0,7567.0,70095.0,11347.0,15570.0,603.0,51725.0,18494.0,19877.0,3437.0,23341.0
2017-01-05 02:00:00,6983.0,9354.0,7740.0,7457.0,67828.0,11197.0,15591.0,597.0,51628.0,18575.0,20046.0,3442.0,23069.0
2017-01-05 03:00:00,7321.0,9322.0,7752.0,7615.0,68301.0,11290.0,15829.0,603.0,52761.0,18877.0,20377.0,3490.0,23336.0
2017-01-05 04:00:00,8001.0,9683.0,7999.0,8092.0,71878.0,11733.0,16525.0,635.0,55228.0,19348.0,21272.0,3766.0,24608.0
2017-01-05 05:00:00,8858.0,10428.0,7459.0,9175.0,79329.0,12906.0,18853.0,601.0,60436.0,20745.0,23005.0,4447.0,28756.0
2017-01-05 06:00:00,9610.0,11020.0,7922.0,9660.0,84225.0,14593.0,20696.0,689.0,66078.0,22530.0,24499.0,5289.0,33238.0
2017-01-05 07:00:00,10029.0,11657.0,8345.0,9761.0,84291.0,16019.0,21519.0,732.0,68769.0,23159.0,25418.0,5491.0,37409.0
2017-01-05 08:00:00,10244.0,11845.0,8490.0,9921.0,84406.0,16470.0,22045.0,745.0,69597.0,23143.0,25608.0,5449.0,40210.0
2017-01-05 09:00:00,10439.0,11722.0,8615.0,9922.0,83493.0,16483.0,22038.0,761.0,70379.0,23119.0,25793.0,5501.0,40948.0
2017-01-05 10:00:00,10476.0,11720.0,8575.0,9872.0,83020.0,16232.0,22313.0,804.0,70982.0,22842.0,25621.0,5386.0,41194.0
2017-01-05 11:00:00,10274.0,11508.0,8625.0,10008.0,81747.0,15894.0,22314.0,793.0,70845.0,22546.0,25320.0,5232.0,40069.0
2017-01-05 12:00:00,10202.0,11398.0,8544.0,9946.0,79415.0,15834.0,22452.0,736.0,69952.0,22337.0,24922.0,5242.0,38381.0
2017-01-05 13:00:00,10144.0,11241.0,8369.0,9892.0,76957.0,15793.0,22136.0,806.0,68982.0,22434.0,24967.0,5201.0,37772.0
2017-01-05 14:00:00,10225.0,11478.0,8300.0,9958.0,76136.0,15977.0,21947.0,811.0,68530.0,22714.0,25407.0,5148.0,38176.0
2017-01-05 15:00:00,10692.0,11627.0,8488.0,10065.0,76970.0,16420.0,23211.0,826.0,69482.0,23096.0,26013.0,5419.0,39663.0
2017-01-05 16:00:00,10849.0,12444.0,8865.0,10256.0,83202.0,17483.0,23340.0,842.0,73208.0,23011.0,26224.0,5878.0,43221.0
2017-01-05 17:00:00,10497.0,12530.0,8955.0,10026.0,87254.0,17048.0,22926.0,850.0,72972.0,22785.0,25949.0,5722.0,43290.0
2017-01-05 18:00:00,9792.0,12091.0,8657.0,9932.0,84390.0,16509.0,22759.0,828.0,71055.0,22480.0,25495.0,5373.0,42444.0
2017-01-05 19:00:00,9218.0,11556.0,8254.0,9622.0,80110.0,15798.0,22015.0,811.0,67546.0,22139.0,24810.0,5052.0,39549.0
2017-01-05 20:00:00,8718.0,11096.0,7903.0,9121.0,76856.0,14925.0,20685.0,745.0,64701.0,21638.0,24013.0,4727.0,36204.0
2017-01-05 21:00:00,8544.0,11392.0,7784.0,8614.0,80182.0,13904.0,19408.0,818.0,63034.0,21073.0,23238.0,4372.0,32780.0
2017-01-05 22:00:00,8150.0,11395.0,7596.0,8231.0,78935.0,13058.0,18011.0,791.0,59481.0,20233.0,22481.0,3975.0,29724.0
2017-01-05 23:00:00,7809.0,10903.0,7609.0,7915.0,75007.0,12269.0,16944.0,770.0,57271.0,19734.0,21972.0,3809.0,26798.0
2017-01-06 00:00:00,7518.0,10480.0,7566.0,7997.0,75301.0,11767.0,16231.0,731.0,55236.0,19395.0,21714.0,3708.0,24627.0
2017-01-06 01:00:00,7306.0,10075.0,7996.0,7909.0,73434.0,11491.0,15884.0,709.0,53835.0,19001.0,21435.0,3652.0,23431.0
2017-01-06 02:00:00,7133.0,9830.0,8019.0,7849.0,71503.0,11383.0,15743.0,714.0,53439.0,18915.0,21371.0,3676.0,22839.0
2017-01-06 03:00:00,7178.0,9842.0,7499.0,7948.0,71991.0,11440.0,15677.0,708.0,53681.0,18999.0,21502.0,3764.0,22829.0
2017-01-06 04:00:00,7364.0,10093.0,7637.0,8416.0,75961.0,11876.0,15500.0,741.0,55081.0,19263.0,21796.0,4024.0,23279.0
2017-01-06 05:00:00,7580.0,10831.0,7756.0,9493.0,83300.0,12983.0,15367.0,765.0,58204.0,20611.0,22578.0,4691.0,24925.0
2017-01-06 06:00:00,8101.0,11410.0,8251.0,9953.0,88810.0,14641.0,15648.0,826.0,62694.0,22325.0,23250.0,5448.0,26750.0
2017-01-06 07:00:00,8604.0,12120.0,8625.0,10059.0,89215.0,16044.0,16144.0,860.0,65179.0,22898.0,23795.0,5733.0,28611.0
2017-01-06 08:00:00,9018.0,12287.0,8817.0,10209.0,89118.0,16618.0,17092.0,856.0,66133.0,22703.0,24083.0,5616.0,31695.0
2017-01-06 09:00:00,9322.0,12122.0,8854.0,10186.0,87596.0,16671.0,17710.0,867.0,66857.0,22461.0,24266.0,5577.0,34314.0
2017-01-06 10:00:00,9347.0,12044.0,8661.0,10096.0,86599.0,16569.0,17952.0,879.0,67423.0,22266.0,24193.0,5429.0,35608.0
2017-01-06 11:00:00,9080.0,11841.0,8722.0,10147.0,85060.0,16289.0,18253.0,853.0,66917.0,22049.0,23874.0,5207.0,35175.0
2017-01-06 12:00:00,8903.0,11636.0,8590.0,10124.0,82036.0,16171.0,18530.0,825.0,65326.0,21883.0,23518.0,5127.0,32566.0
2017-01-06 13:00:00,8763.0,11485.0,8374.0,10135.0,79203.0,16136.0,18262.0,760.0,64226.0,21757.0,23479.0,5013.0,30760.0
2017-01-06 14:00:00,8838.0,11601.0,8262.0,10150.0,78005.0,16246.0,18103.0,812.0,64216.0,21709.0,23898.0,4997.0,30429.0
2017-01-06 15:00:00,9354.0,11726.0,8383.0,10157.0,79009.0,16572.0,19362.0,823.0,65987.0,21776.0,24395.0,5312.0,31404.0
2017-01-06 16:00:00,9718.0,12589.0,8919.0,10308.0,85921.0,17593.0,19722.0,802.0,70233.0,21588.0,24430.0,5683.0,35295.0
2017-01-06 17:00:00,9623.0,12486.0,9003.0,10037.0,88732.0,17027.0,19604.0,798.0,70406.0,21067.0,23887.0,5530.0,36879.0
2017-01-06 18:00:00,9181.0,11987.0,8769.0,9884.0,86609.0,16384.0,19667.0,785.0,68644.0,20797.0,23172.0,5107.0,37210.0
2017-01-06 19:00:00,8767.0,11456.0,8393.0,9556.0,82638.0,15569.0,19353.0,828.0,65518.0,19966.0,22371.0,4738.0,35907.0
2017-01-06 20:00:00,8385.0,10890.0,8070.0,9085.0,79635.0,14568.0,18588.0,760.0,63233.0,19392.0,21540.0,4455.0,33972.0
2017-01-06 21:00:00,8594.0,11220.0,8150.0,8622.0,82854.0,13738.0,18012.0,791.0,62353.0,18603.0,20686.0,4145.0,31386.0
2017-01-06 22:00:00,8201.0,11308.0,8099.0,8255.0,81970.0,13004.0,17022.0,797.0,59769.0,17869.0,19870.0,3924.0,28508.0
2017-01-06 23:00:00,7901.0,10831.0,7850.0,7847.0,77864.0,12292.0,15944.0,782.0,57205.0,17292.0,19275.0,3717.0,25778.0
2017-01-07 00:00:00,7701.0,10312.0,7722.0,7706.0,77761.0,11713.0,15354.0,741.0,54926.0,16801.0,18795.0,3548.0,23694.0
2017-01-07 01:00:00,7448.0,9839.0,7523.0,7792.0,74989.0,11399.0,15099.0,700.0,53184.0,16564.0,18508.0,3470.0,22521.0
2017-01-07 02:00:00,7287.0,9546.0,7376.0,7900.0,72746.0,11234.0,14945.0,710.0,52117.0,16427.0,18376.0,3444.0,21990.0
2017-01-07 03:00:00,7338.0,9305.0,7404.0,7956.0,71883.0,11166.0,15003.0,641.0,51556.0,16294.0,18400.0,3477.0,22144.0
2017-01-07 04:00:00,7672.0,9260.0,7515.0,7993.0,73135.0,11269.0,15371.0,704.0,51372.0,16382.0,18500.0,3518.0,23214.0
2017-01-07 05:00:00,8115.0,9484.0,7037.0,8160.0,74991.0,11685.0,16337.0,659.0,51170.0,16694.0,18869.0,3709.0,25798.0
2017-01-07 06:00:00,8820.0,9707.0,7155.0,8437.0,78247.0,12452.0,17175.0,683.0,53956.0,17205.0,19374.0,3998.0,28471.0
2017-01-07 07:00:00,9381.0,10300.0,7493.0,8614.0,80496.0,13536.0,18149.0,694.0,57809.0,18110.0,19966.0,4387.0,30923.0
2017-01-07 08:00:00,9569.0,10915.0,7810.0,9115.0,82776.0,14509.0,19214.0,714.0,61154.0,18744.0,20507.0,4563.0,34405.0
2017-01-07 09:00:00,9564.0,11394.0,7896.0,9350.0,82741.0,15138.0,19801.0,708.0,63177.0,19257.0,20931.0,4667.0,36280.0
2017-01-07 10:00:00,9575.0,11607.0,7817.0,9326.0,82840.0,15407.0,19995.0,675.0,64204.0,19368.0,21037.0,4625.0,36693.0
2017-01-07 11:00:00,9427.0,11672.0,7943.0,9241.0,83555.0,15436.0,19892.0,689.0,63844.0,19295.0,20905.0,4541.0,35804.0
2017-01-07 12:00:00,9263.0,11438.0,7978.0,9285.0,79762.0,15283.0,20094.0,679.0,62599.0,19099.0,20768.0,4430.0,34838.0
2017-01-07 13:00:00,9260.0,11136.0,7977.0,9181.0,76756.0,15126.0,19844.0,681.0,61592.0,18906.0,20716.0,4391.0,33697.0
2017-01-07 14:00:00,9294.0,11062.0,7845.0,9262.0,75097.0,15009.0,19755.0,678.0,61440.0,19024.0,21132.0,4436.0,33030.0
2017-01-07 15:00:00,9881.0,11150.0,7961.0,9308.0,75149.0,15184.0,21007.0,687.0,62909.0,19606.0,21881.0,4678.0,33837.0
2017-01-07 16:00:00,10052.0,11666.0,8379.0,9260.0,80222.0,16013.0,21213.0,808.0,65993.0,19801.0,21969.0,5048.0,38251.0
2017-01-07 17:00:00,9720.0,11639.0,8345.0,9174.0,82696.0,15573.0,20882.0,748.0,65892.0,19751.0,21614.0,4914.0,39890.0
2017-01-07 18:00:00,9131.0,11223.0,8070.0,8963.0,80996.0,15044.0,20728.0,757.0,63670.0,19491.0,21159.0,4537.0,39974.0
2017-01-07 19:00:00,8597.0,10693.0,7758.0,8803.0,77825.0,14407.0,20264.0,699.0,60190.0,19022.0,20588.0,4247.0,37659.0
2017-01-07 20:00:00,8236.0,10294.0,7427.0,8360.0,74960.0,13640.0,19179.0,742.0,58006.0,18613.0,20061.0,3937.0,34797.0
2017-01-07 21:00:00,8371.0,10457.0,7419.0,8153.0,78732.0,12984.0,18074.0,791.0,57555.0,18190.0,19382.0,3740.0,31778.0
2017-01-07 22:00:00,7941.0,10527.0,7335.0,7844.0,78152.0,12278.0,17121.0,764.0,54865.0,17768.0,18750.0,3507.0,28727.0
2017-01-07 23:00:00,7638.0,10082.0,7142.0,7507.0,73756.0,11620.0,16144.0,738.0,51965.0,17305.0,18255.0,3357.0,25745.0
2017-01-08 00:00:00,7318.0,9623.0,7062.0,7478.0,72672.0,11144.0,15417.0,700.0,49522.0,17168.0,17973.0,3153.0,23617.0
2017-01-08 01:00:00,7195.0,9184.0,7124.0,7560.0,69227.0,10774.0,15060.0,686.0,48145.0,16928.0,17853.0,3068.0,22401.0
2017-01-08 02:00:00,6948.0,8888.0,7291.0,7472.0,66422.0,10563.0,14917.0,665.0,47377.0,16795.0,17801.0,3067.0,21873.0
2017-01-08 03:00:00,6900.0,8817.0,7092.0,7488.0,64969.0,10511.0,14945.0,666.0,47024.0,16671.0,17921.0,3100.0,21706.0
2017-01-08 04:00:00,7076.0,8693.0,6969.0,7511.0,65319.0,10605.0,15102.0,673.0,46422.0,16793.0,18195.0,3161.0,22206.0
2017-01-08 05:00:00,7296.0,8793.0,6771.0,7645.0,65965.0,10896.0,15593.0,633.0,45531.0,16983.0,18597.0,3322.0,23557.0
2017-01-08 06:00:00,7915.0,8883.0,6677.0,7840.0,67335.0,11337.0,15844.0,662.0,47315.0,17312.0,19175.0,3622.0,25032.0
2017-01-08 07:00:00,8431.0,9282.0,6566.0,8071.0,68882.0,12007.0,16579.0,655.0,50233.0,17782.0,19703.0,3917.0,26809.0
2017-01-08 08:00:00,8741.0,9772.0,6807.0,8598.0,71720.0,12653.0,17686.0,679.0,53757.0,18355.0,20221.0,4142.0,30157.0
2017-01-08 09:00:00,9182.0,10269.0,6977.0,8941.0,73676.0,13188.0,18358.0,688.0,56639.0,18839.0,20692.0,4287.0,32553.0
2017-01-08 10:00:00,9240.0,10593.0,7018.0,8945.0,74916.0,13556.0,18505.0,711.0,59182.0,18903.0,20933.0,4334.0,33013.0
2017-01-08 11:00:00,8901.0,10773.0,7189.0,8848.0,75892.0,13817.0,18591.0,737.0,59023.0,18837.0,20890.0,4311.0,32685.0
2017-01-08 12:00:00,8677.0,10578.0,7044.0,8845.0,71581.0,13842.0,18728.0,724.0,57574.0,18779.0,20856.0,4240.0,31562.0
