,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
54,0.232553,0.111251,0.8452719999999999,0.083498,0.065662,0.576837,0.596859,0.132648,0.177852,0.129996,0.043443,0.272891,0.553218,0.244531,0.352551,0.374803,0.111655,0.27560500000000004,0.02499,0.654058,0.024922,0.287061,0.478755,0.151284,0.092761,0.109397,0.452387,0.5656479999999999,0.271175,0.510954
55,0.229677,0.12648099999999998,0.83888,0.089642,0.078579,0.503967,0.587086,0.140046,0.153382,0.121082,0.044687,0.26377,0.5515770000000001,0.25619899999999995,0.373002,0.363955,0.119776,0.237155,0.018846,0.6426689999999999,0.026554,0.271465,0.481264,0.162855,0.089722,0.103622,0.528101,0.561924,0.317595,0.529193
56,0.213025,0.141427,0.8311379999999999,0.08040900000000001,0.079803,0.4160180000000001,0.58165,0.12922999999999998,0.131947,0.094488,0.040853,0.239468,0.5627989999999999,0.243706,0.38895,0.357154,0.123189,0.200182,0.013333,0.6192850000000001,0.022232,0.257515,0.482426,0.17239000000000002,0.081242,0.091746,0.618061,0.568786,0.345174,0.54104
57,0.195635,0.139188,0.822844,0.06771100000000001,0.073778,0.370427,0.593164,0.118815,0.112225,0.074644,0.027482,0.234074,0.6050180000000001,0.24062600000000006,0.401679,0.351076,0.116958,0.16071400000000002,0.01086,0.606751,0.015685,0.25061500000000003,0.498566,0.178248,0.064269,0.063066,0.7015640000000001,0.562894,0.384527,0.5325770000000001
58,0.187587,0.131407,0.8185680000000001,0.07322200000000001,0.087264,0.339262,0.6409520000000001,0.133832,0.10369,0.079553,0.017694,0.25014699999999995,0.6613140000000001,0.260758,0.4260930000000001,0.333482,0.136855,0.14105,0.015764,0.616943,0.014131,0.265985,0.519472,0.191938,0.052345,0.041153,0.773826,0.547341,0.406322,0.5282140000000001
59,0.19523,0.13863699999999998,0.818596,0.074808,0.098064,0.361072,0.655147,0.13984000000000002,0.094733,0.065951,0.015379,0.301491,0.710616,0.292122,0.4411060000000001,0.313143,0.153658,0.134998,0.016111,0.61317,0.013793,0.291199,0.518142,0.21983200000000006,0.04667,0.037869,0.835865,0.542998,0.434197,0.5242720000000001
60,0.191069,0.159166,0.806379,0.073541,0.092215,0.372911,0.663194,0.156353,0.082636,0.055234000000000005,0.017706,0.325886,0.757445,0.312652,0.442988,0.295124,0.14648699999999998,0.119534,0.014937,0.599438,0.013343,0.308795,0.5086350000000001,0.236764,0.044636,0.043601,0.8789110000000001,0.557297,0.437953,0.502413
61,0.184185,0.182074,0.7836350000000001,0.06474500000000001,0.080563,0.356928,0.671794,0.16102,0.084826,0.047951,0.026488,0.341816,0.8080350000000001,0.33812600000000004,0.463576,0.308021,0.137478,0.109093,0.015901,0.592543,0.013646,0.324709,0.496833,0.263255,0.043007,0.052696000000000014,0.910164,0.562103,0.452713,0.462356
62,0.190803,0.210301,0.764109,0.090903,0.078705,0.342115,0.684996,0.187239,0.116956,0.052238,0.046315,0.368333,0.848886,0.37634,0.477307,0.32655300000000004,0.147538,0.10434,0.019454,0.573796,0.019665,0.357494,0.504195,0.309861,0.044949,0.06995599999999999,0.933695,0.566438,0.493274,0.423279
63,0.19057,0.232847,0.750077,0.148569,0.104465,0.309758,0.6906140000000001,0.245972,0.168925,0.063311,0.06296399999999999,0.376032,0.869238,0.40016,0.476424,0.339959,0.173243,0.106148,0.02464,0.563076,0.029957,0.388263,0.530996,0.351038,0.050658,0.08802,0.945976,0.557941,0.5105069999999999,0.401307
