,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
10,0.5187430000000001,0.291418,0.878238,0.093617,0.00183,0.809359,0.970044,0.068673,0.242638,0.941442,0.738364,0.02967,0.452496,0.245758,0.348702,0.8570469999999999,0.8539760000000001,0.171914,0.6761590000000001,0.528341,0.137689,0.968172,0.081564,0.072636,0.183244,0.736135,0.5791310000000001,0.325328,0.551122,0.809696
11,0.500861,0.311337,0.882525,0.09243,0.000734,0.779071,0.958189,0.08416599999999999,0.22098,0.945429,0.713104,0.016731,0.505325,0.217569,0.31961300000000004,0.8305450000000001,0.881008,0.188509,0.670618,0.558075,0.109378,0.961145,0.060727,0.06358,0.14413299999999998,0.7267520000000001,0.561886,0.365681,0.5513319999999999,0.831043
12,0.485133,0.361427,0.8838950000000001,0.093779,0.000733,0.721789,0.936553,0.096352,0.213423,0.945544,0.695871,0.011234,0.538235,0.208436,0.299154,0.8141109999999999,0.89925,0.208028,0.661617,0.582426,0.08241799999999999,0.952546,0.048753,0.059861,0.119268,0.71296,0.5435260000000001,0.417365,0.551646,0.8244290000000001
13,0.463855,0.413889,0.889124,0.091254,0.001989,0.6481020000000001,0.911709,0.100643,0.205701,0.940639,0.690418,0.009494,0.528884,0.213608,0.265872,0.8088810000000001,0.913521,0.247117,0.660222,0.605586,0.059706,0.952403,0.045128,0.06141,0.108367,0.708782,0.54996,0.420772,0.552984,0.837499
14,0.45135,0.474922,0.8994989999999999,0.08152999999999999,0.006446,0.599066,0.883353,0.098409,0.187638,0.927364,0.692049,0.008514,0.546732,0.232228,0.220171,0.7988,0.925648,0.299019,0.674556,0.6251909999999999,0.043052,0.960628,0.05161,0.06291000000000001,0.104669,0.695231,0.545277,0.403194,0.574427,0.859856
15,0.4622560000000001,0.5501159999999999,0.907551,0.06231,0.018437,0.5611,0.860028,0.096307,0.157183,0.855136,0.695351,0.009132,0.582316,0.257781,0.189329,0.7499100000000001,0.936936,0.387952,0.699887,0.671039,0.030766,0.966201,0.05907100000000001,0.061563,0.107065,0.678175,0.5260859999999999,0.417556,0.612438,0.8813059999999999
16,0.4828,0.633422,0.913776,0.042356,0.033464,0.575002,0.846037,0.101761,0.130245,0.762304,0.69308,0.011493,0.6414489999999999,0.288148,0.178902,0.721495,0.944422,0.484261,0.724108,0.720341,0.027114,0.957872,0.067557,0.056826,0.107622,0.645897,0.533458,0.478074,0.665966,0.902163
17,0.48749,0.710843,0.921764,0.028751,0.047258,0.6155970000000001,0.857419,0.115583,0.125736,0.760233,0.68148,0.017938,0.68358,0.293381,0.164099,0.716919,0.949031,0.502052,0.7447779999999999,0.7690640000000001,0.033718,0.944382,0.076324,0.05037,0.100962,0.625958,0.538586,0.5429,0.736888,0.929488
18,0.450298,0.765809,0.921813,0.020912,0.05668400000000001,0.67996,0.866216,0.14001,0.14389000000000002,0.821509,0.662749,0.027859,0.7149989999999999,0.268619,0.13446,0.696516,0.952037,0.427322,0.754656,0.8327479999999999,0.044569,0.934872,0.08012899999999999,0.043098,0.08667899999999999,0.606553,0.54305,0.593639,0.790914,0.953088
19,0.386381,0.802298,0.90873,0.016215,0.059805,0.7678510000000001,0.885763,0.171237,0.159821,0.855606,0.638634,0.04397,0.737751,0.259232,0.116733,0.6550819999999999,0.951674,0.341104,0.748711,0.885065,0.054605,0.928745,0.078623,0.034414,0.067672,0.5924550000000001,0.526602,0.636807,0.817868,0.965368
20,0.33166,0.8185180000000001,0.904606,0.013701,0.058823,0.846348,0.90758,0.202418,0.151572,0.892293,0.603104,0.062316,0.770238,0.24325,0.119198,0.625016,0.950311,0.276246,0.7265590000000001,0.931664,0.069991,0.915042,0.07343200000000001,0.026969,0.05063,0.580357,0.466598,0.6491,0.827393,0.972663
21,0.288524,0.8308260000000001,0.8906379999999999,0.011704,0.050936,0.877199,0.917438,0.22155,0.14139300000000002,0.894315,0.5577350000000001,0.07587200000000001,0.810887,0.23842800000000006,0.151107,0.584481,0.946348,0.207643,0.6897260000000001,0.951816,0.080565,0.8842909999999999,0.069518,0.024925,0.042346,0.576241,0.381894,0.606835,0.832615,0.976273
22,0.263722,0.851879,0.865266,0.009306,0.041017000000000005,0.893099,0.926264,0.235333,0.14774600000000002,0.891309,0.521671,0.090706,0.8347600000000001,0.261015,0.204099,0.536963,0.938818,0.157672,0.648215,0.954913,0.090966,0.840306,0.06971000000000001,0.027147000000000004,0.039449,0.5684020000000001,0.356114,0.560014,0.842194,0.978974
23,0.266529,0.863382,0.8842909999999999,0.005935,0.037061,0.906818,0.930763,0.255071,0.162599,0.887124,0.503731,0.107227,0.844709,0.29977800000000004,0.254377,0.480814,0.931692,0.12498900000000003,0.607342,0.962353,0.113831,0.787129,0.071973,0.032458999999999995,0.038232,0.5588770000000001,0.404884,0.5536369999999999,0.852217,0.980828
24,0.281216,0.8662569999999999,0.920047,0.002445,0.041588,0.914939,0.938657,0.27673000000000003,0.177387,0.876373,0.5034810000000001,0.12226,0.852281,0.338219,0.285358,0.453281,0.918233,0.108437,0.5783050000000001,0.968868,0.14541400000000002,0.7364970000000001,0.07685,0.040807,0.039691,0.55934,0.466897,0.571362,0.855801,0.982319
25,0.30495,0.872353,0.929852,0.001228,0.054692999999999985,0.91982,0.94565,0.292848,0.204256,0.858183,0.51693,0.130246,0.857168,0.367175,0.297094,0.45373,0.898724,0.096565,0.558923,0.976518,0.169783,0.713799,0.084986,0.054418,0.042426,0.5594779999999999,0.515152,0.621232,0.8525659999999999,0.9824
26,0.312688,0.877451,0.931848,0.002068,0.06969199999999999,0.925547,0.953711,0.301121,0.230436,0.830915,0.525142,0.12929200000000002,0.8601219999999999,0.394131,0.306816,0.43876,0.8721690000000001,0.0959,0.540647,0.979036,0.172791,0.734999,0.099106,0.07653,0.042983,0.56579,0.5251279999999999,0.661187,0.840298,0.981881
27,0.315747,0.881423,0.917321,0.004773,0.080045,0.936129,0.958003,0.304992,0.259002,0.798656,0.525486,0.132951,0.8523569999999999,0.41547,0.340008,0.4177770000000001,0.8434729999999999,0.097924,0.522091,0.980797,0.161378,0.770155,0.127295,0.100139,0.039677,0.56102,0.547929,0.657957,0.814543,0.984569
28,0.330533,0.8870620000000001,0.8985,0.008928,0.08545499999999999,0.948065,0.960697,0.305037,0.30442,0.7890729999999999,0.5190560000000001,0.134081,0.82262,0.448379,0.425156,0.404672,0.8083779999999999,0.08679400000000001,0.509066,0.984356,0.143415,0.795199,0.175622,0.121819,0.037771,0.551,0.585711,0.603476,0.832435,0.985107
29,0.354619,0.893754,0.8734700000000001,0.014896,0.085337,0.957506,0.964349,0.297755,0.364499,0.805195,0.494942,0.128914,0.764617,0.489166,0.5096510000000001,0.420158,0.7504810000000001,0.07514,0.503386,0.984885,0.124729,0.793503,0.238291,0.13641,0.042949,0.535693,0.58572,0.537161,0.825258,0.985137
30,0.386394,0.8964799999999999,0.8542219999999999,0.021027,0.08103099999999999,0.961658,0.969494,0.278848,0.434814,0.814512,0.456174,0.122537,0.689639,0.527733,0.578056,0.4381560000000001,0.6535350000000001,0.069771,0.496586,0.983254,0.104311,0.763197,0.299188,0.13935699999999998,0.056356,0.5120359999999999,0.561465,0.4557890000000001,0.796937,0.985643
31,0.423188,0.8928940000000001,0.794908,0.026061,0.074399,0.96248,0.971224,0.265368,0.519116,0.815104,0.408226,0.11896,0.597016,0.545866,0.611904,0.4575550000000001,0.5100279999999999,0.060752,0.480446,0.978839,0.086738,0.714621,0.35539,0.129523,0.07475599999999999,0.473188,0.501985,0.377155,0.763296,0.984946
32,0.443442,0.880808,0.8175359999999999,0.029824,0.070507,0.960021,0.969595,0.265241,0.60546,0.810237,0.360716,0.120167,0.574853,0.601793,0.599173,0.465689,0.355704,0.06662,0.458464,0.975743,0.072655,0.661917,0.405532,0.113318,0.090803,0.43388,0.436722,0.346758,0.750062,0.984371
33,0.412148,0.862742,0.8848010000000001,0.032768,0.064276,0.94393,0.968513,0.274856,0.666974,0.795259,0.31753200000000004,0.116766,0.602639,0.6260640000000001,0.60836,0.4601560000000001,0.243245,0.082849,0.420134,0.97507,0.06025700000000001,0.617934,0.437358,0.096393,0.09836,0.407565,0.444364,0.335957,0.7171489999999999,0.982226
